Product,Review Text,Review Date,source,features,like_count
Ford F-150 Lightning,"The lightning can power your entire house.<br>During a power outage.<br>It can also back up a trailer for you.<br>Even the lowest range one has more than enough capacity for ones daily commute.<br>All in with tax breaks you can get one cheap.<br>Oh,<br>&quot;For the record&quot; <br>Most EV owners charge their vehicles over night, at home, while they sleep.<br>Despite Matt&#39;s fear mongering.<br>You could get one of these, and say good by to the volatile fuel market&#39;s.<br>Do want the sun to power your car, or crude oil, and all it&#39;s atrocities.<br>You choose.",2024-10-06T13:48:38Z,YouTube,range,0
Ford F-150 Lightning,"So, payload capacity of a regular F150 is not 1,500 kg. It&#39;s 1,109 kg. That&#39;s a big difference. And if you&#39;re loading more than half a ton in the back of your F 150 on the regular then you&#39;ve got the wrong truck. As for towing: Again, if you&#39;re towing more than 4 tons on the regular you&#39;re in the wrong truck. Anyone that&#39;s pulled more than 3 or 4 tons with a regular pickup knows the handling goes to shit and braking is precarious at best. Past the 4 ton mark you need to be in a F250 or F350 dually. Mind you you&#39;d be fine pulling a 5 ton trailer full of dirt or gravel 10 miles from the landscape supply to your backyard.",2024-09-02T13:56:19Z,YouTube,"range, performance",0
Ford F-150 Lightning,"It has arrived in Europe now, atleast in Norway. And it is more taylored to Europeans, i just ordered one! :)",2024-08-13T18:06:33Z,YouTube,none,0
Ford F-150 Lightning,Grab handles are technically called &#39;oh sh@t bars&#39;.,2024-08-08T19:48:54Z,YouTube,none,0
Ford F-150 Lightning,Is there a way to get this translated to english on YouTube?,2024-07-13T01:45:57Z,YouTube,none,0
Ford F-150 Lightning,"<a href=""https://www.youtube.com/watch?v=6tkPJ09xMBU&amp;t=110"">1:50</a> imagine selling a f-150 lightning for £8 000",2024-07-11T22:00:39Z,YouTube,none,0
Ford F-150 Lightning,This car is so good,2024-07-07T15:06:08Z,YouTube,none,0
Ford F-150 Lightning,I love this brand❤,2024-06-22T19:06:14Z,YouTube,none,0
Ford F-150 Lightning,Don&#39;t like it,2024-06-11T20:39:33Z,YouTube,none,0
Ford F-150 Lightning,the rivan is no where near capable as a half ton truck,2024-02-10T01:43:42Z,YouTube,none,0
Ford F-150 Lightning,"When he folded the seats back I half expected him to say &quot;oh and look, even more cup holders!&quot; how many cup holders do you really need? Beyond apparently &#39;lots&#39;",2024-01-23T21:55:40Z,YouTube,design,0
Ford F-150 Lightning,it&#39;s LHD and £100k. Irrelevant.,2023-12-30T19:02:20Z,YouTube,none,0
Ford F-150 Lightning,I have Ford F-150 Lightning but it is lariat,2023-12-17T18:27:43Z,YouTube,none,0
Ford F-150 Lightning,he needs to review the raptor r and the escalade v,2023-10-30T07:03:37Z,YouTube,none,0
Ford F-150 Lightning,I really apprecaited your overview on the vehicle and glad you like it since I am picking my XLT up today 🙂,2023-10-18T11:55:03Z,YouTube,none,1
Ford F-150 Lightning,How did Europe get a F150 lightning already?,2023-10-09T19:50:32Z,YouTube,none,0
Ford F-150 Lightning,"Still nothing beats the good old gas, this electric thing isn’t future, it’s past that has been dug out from the grave",2023-10-09T19:28:42Z,YouTube,none,0
Ford F-150 Lightning,In a weird way Matt reminds me of Tom holand,2023-08-28T05:12:15Z,YouTube,none,0
Ford F-150 Lightning,"I wouldn&#39;t give a dime for any euro electric junk..  tons of battery problems and also with charging them and climate damage...  not to mention what damage it does to the environment, mining for rare earth minerals, lithium mines.. all do 10x more damage to the environment than fossil fuel      WELCOME TO THE GREEN NEW SCAM",2023-08-25T04:30:41Z,YouTube,battery,0
Ford F-150 Lightning,WHAT A MORON...  gas guzzling ..  my ass buddy... look at the GM line of 7 miles to the gal.    and the sticker that says MBR.. which means MILES BEFORE RECALL on a GM..   guess this idiot never heard of the Eco boost ..   but that doesn&#39;t surprise me... not many guys from across the pond have a clue about American muscle,2023-08-25T04:22:42Z,YouTube,"design, range",0
Ford F-150 Lightning,"I would love if they decide to maka a second version with more seats instead of the truck like Rivian did. I think Ford nailed this une, but maybe because I am european, but can&#39;t see how is a truck more usefull",2023-08-18T15:24:27Z,YouTube,none,0
Ford F-150 Lightning,220 volt chain saws... hmmm,2023-08-10T11:39:47Z,YouTube,none,0
Ford F-150 Lightning,What car car is y<br>This carwow😂😂,2023-08-07T11:18:38Z,YouTube,none,0
Ford F-150 Lightning,Ford! just bring the f150 range to Europe! we al want it,2023-08-06T10:56:30Z,YouTube,range,1
Ford F-150 Lightning,Is this available in uk ? Matt mumbled something I didn’t understand.,2023-07-30T13:45:56Z,YouTube,none,0
Ford F-150 Lightning,that fake engine noise sound better than other electric cars with fake engine noise.,2023-07-19T03:41:37Z,YouTube,none,0
Ford F-150 Lightning,"Thanks for testing the F150 on English narrow roads. As an American, we often wondered how it would do on those narrow roads you have over there. <br><br>Have you heard the latest news on F150&#39;s? They are NOT selling because FORD raised the MSRP to over $80,000 USD and THAT disqualifies them, from the EV credit of $7500... S150 lightning costs the average buyer almost $20,000 more per truck!  So FORD has recently (a few days ago) a PRICE CUT of $10,000 per Vehicle off the MSRP! So LARIAT Trim with EXT Battery is now about $78,000!!!  And currently promises deliver in about 1 month instead of previous 3 year wait list - YAY!",2023-07-18T17:06:32Z,YouTube,"price, battery",0
Ford F-150 Lightning,"Jeeze so much hate coming from across the pond, yes we like our trucks as we work for a living not yet Socialist  like you guys, and Matt had it wrong - 357 magnum in my box.",2023-07-12T01:39:32Z,YouTube,none,0
Ford F-150 Lightning,"I love the keypads on Fords. I have the &quot;hidden&quot; kind on my Escape. When my girlfriend and I went to the beach, it was the best thing ever. We just went again in her car and she doesn&#39;t have a keypad. With thieves these days I don&#39;t leave stuff out of my reach so I couldn&#39;t go in the water. Keypad may be ugly on some models, but it is glorious.",2023-07-07T22:32:18Z,YouTube,none,0
Ford F-150 Lightning,How bo BGVRP for my iPad 8 bro good bye bro have. A good dya,2023-06-21T18:47:37Z,YouTube,none,0
Ford F-150 Lightning,How bo BGVRP for my iPad 8 bro good bye bro good bye bro have. A good dya,2023-06-21T18:46:41Z,YouTube,none,0
Ford F-150 Lightning,How bo BGVRP for my iPad 8 bro good bye bro good bye bro have. Aogod day,2023-06-21T18:45:38Z,YouTube,none,0
Ford F-150 Lightning,How bo BGVRP for my iPad 8 bro good bye rbi have a good a,2023-06-21T18:45:04Z,YouTube,none,0
Ford F-150 Lightning,EV&#39;S are Not environmentally friendly,2023-06-13T09:16:16Z,YouTube,none,0
Ford F-150 Lightning,"I am not American and not a fan of trucks, but this truck has so many great features that I fully appreciate why someone living in a remote countryside/mountain area would be interested in it. Really impressive 🤩",2023-06-07T08:00:42Z,YouTube,none,3
Ford F-150 Lightning,"dont buy any f150 from 2022 onwards there shit, the boss decided to screw the workers so they dont build quality anymore....the best truck is now the worst truck",2023-06-01T20:14:55Z,YouTube,build_quality,0
Ford F-150 Lightning,Heavenly father please touch the body of the person reading this with healing and peace... Touch their finances and open new doors.<br><br>Bless my day with follower↑,2023-05-31T22:35:19Z,YouTube,none,0
Ford F-150 Lightning,"On the other hand, don&#39;t ignore that Satán is using You in order to steal, kill and destroy hiding the UNLIMITED RANGE EV and more, Even more...<a href=""https://www.youtube.com/shorts/ClDx1kTsVpc"">https://youtube.com/shorts/ClDx1kTsVpc?feature=share</a>",2023-05-12T16:31:26Z,YouTube,range,0
Ford F-150 Lightning,"As an American who owns a 2023 F150 Lighting (ext range, Lariat) I have to say I love it. I&#39;m glad I bought mine. Though, the Rivian R1T is a good second choice truck. The way to look at the two is that F150 is a work and general purpose truck while the Rivian is an outdoorsy adventuring truck. Each is capable of doing what the other does in general, but are best at what they&#39;re meant to do.",2023-05-09T05:24:16Z,YouTube,"design, range",0
Ford F-150 Lightning,nice number for charging your phone,2023-04-23T13:56:45Z,YouTube,battery,0
Ford F-150 Lightning,Are the seats comfortable like the European cars or is it useless like the Tesla Model 3?,2023-04-20T17:56:28Z,YouTube,none,0
Ford F-150 Lightning,"And, of course, his phone was at 69%. 😂😂😂😂",2023-04-20T02:02:29Z,YouTube,none,0
Ford F-150 Lightning,Seeing an f150 drive around the u.k. has always been a dream of mine. It was even better than I expected.,2023-04-06T02:27:20Z,YouTube,none,0
Ford F-150 Lightning,Lol it looks so strange to me to see so few pickup trucks in the UK! I live in Texas and here it seems like more than half the vehicles on the road are trucks and almost all the rest are SUVs!,2023-04-02T04:06:44Z,YouTube,design,1
Ford F-150 Lightning,Love this truck! Awesome feature that it can power your whole house for three days! Looks cool and very practical!<br>Right now it’s the only EV I’d consider buying!,2023-04-02T03:47:29Z,YouTube,design,3
Ford F-150 Lightning,"😂😂😂 Please don&#39;t insult us by claiming this 3 tonne, inefficient, POS, filled with rare earth minerals, which will probably be a liability to someone and the environment before it covers 100k, is an environmentally friendly option 😂😂😂",2023-03-23T12:03:47Z,YouTube,none,0
Ford F-150 Lightning,"Too bad they are SO SLOW moving out of the dealerships, huh?",2023-03-17T03:52:26Z,YouTube,none,0
Ford F-150 Lightning,Found it xD,2023-03-06T10:48:48Z,YouTube,none,0
Ford F-150 Lightning,&quot;my Knob Retracts&quot;,2023-02-16T18:52:43Z,YouTube,none,0
Ford F-150 Lightning,All sounds very impressive. Real shame that this vehicle seems to absorb all Fords design and development effort. The result if their range particularly in Europe are now an absolute joke completely outclassed. FoE now a shadow of what it was,2023-02-16T08:12:15Z,YouTube,"design, range",0
Ford F-150 Lightning,Is that a new fire starter model?,2023-02-16T06:48:04Z,YouTube,none,1
Ford F-150 Lightning,My source showed me a peak at the performance model ford lightning lightning few.days ago.,2023-02-13T19:01:50Z,YouTube,performance,0
Ford F-150 Lightning,it is the most useless truck ever created ( this includes all electric trucks from gm  and Chrysler )  this trucks can not tow  for a long distance<br>dont waste your money,2023-02-09T15:50:00Z,YouTube,none,0
Ford F-150 Lightning,I use the combo entry all of the time. It is great when you children wants something in the car. You just tell the combo then they cannot lose your keys or drive the car away.,2023-01-31T02:04:17Z,YouTube,none,0
Ford F-150 Lightning,4.3 seconds is crazy😮😁,2023-01-28T11:28:40Z,YouTube,none,0
Ford F-150 Lightning,"That middle finger window is incredibly thoughtful, especially for the European roads where it will be used regularly",2023-01-22T12:11:14Z,YouTube,none,0
Ford F-150 Lightning,Trucks should not have the shifter in the center console. Trucks are column shift.,2023-01-16T17:00:24Z,YouTube,none,0
Ford F-150 Lightning,Been wanting one of these since they came out.     Trying at the moment to get one imported here to the uk.     Why dont ford just sell them here in the uk,2022-12-31T08:08:01Z,YouTube,none,0
Ford F-150 Lightning,wtf he roasted a whole country lmao,2022-12-28T03:46:57Z,YouTube,none,0
Ford F-150 Lightning,"you should do a electric pickup truck range test, just like the previous electric car videos.<br>David Vu<br>12 year old boy",2022-12-25T21:30:32Z,YouTube,range,0
Ford F-150 Lightning,The low-tech Tesla Cybertruck doesn&#39;t stand a chance in front of it!🤣,2022-12-13T17:13:19Z,YouTube,tech,0
Ford F-150 Lightning,"<a href=""https://www.youtube.com/watch?v=6tkPJ09xMBU&amp;t=213"">3:33</a> battery charge percentage, nice👍",2022-11-22T18:37:35Z,YouTube,battery,0
Ford F-150 Lightning,This truck is retarded...lets add things we will never ever use...Swiss army knife with a tooth pick and back scratcher ....,2022-11-18T04:29:50Z,YouTube,none,0
Ford F-150 Lightning,"Boy, I always loved “environmentally friendly” and a US car in one sentence.",2022-11-16T16:27:28Z,YouTube,none,0
Ford F-150 Lightning,That happens to every man.,2022-11-16T00:36:16Z,YouTube,none,0
Ford F-150 Lightning,What mods are done to the F-150? A stock 5.0 isn&#39;t beating a 5.7 RT charger let alone a 6.4 scat pack,2022-11-15T19:16:21Z,YouTube,none,0
Ford F-150 Lightning,"max charging AC power is 19,2kW (80A single phase) - in EU usually at homes we have 3 phase systems with 32/40/50 or maybe 63A breakers - so it will be hard to charge with full power - 11kW is 1x48A, in city with AC type2 stalls without cables usually 32A is max so 7,2kW",2022-11-10T14:50:42Z,YouTube,battery,0
Ford F-150 Lightning,"I&#39;ll take a lightning over a Rivian any day. I love the f150 looks.  9.6 kw generator,  massaging seats,  like the front trunk better than Rivian trunk where you gave to lift everything up and over the front of the truck. And I believe ford will be there for you much longer than Rivian.",2022-11-01T03:05:06Z,YouTube,design,0
Ford F-150 Lightning,tesla model 3 is a toy :),2022-10-26T16:24:35Z,YouTube,none,0
Ford F-150 Lightning,I wonder if dodge will make the electric version of their RAM,2022-10-25T10:34:29Z,YouTube,none,0
Ford F-150 Lightning,if you are in you uk then how did you get it?,2022-10-24T19:14:09Z,YouTube,none,0
Ford F-150 Lightning,It&#39;s called an adapter Matt not a converter.,2022-10-22T16:39:28Z,YouTube,none,0
